Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1746226513.56,0,0,34.5,0.0,0.5,2.0,24.164179687500003,47.27442910016153,1005.9656492426974,60.824483669676255,214235.0
1746226515.54,0,0,30.0,0.0,0.5,2.0,24.18537109375,47.018561116410325,1005.9719039278432,60.77210416075862,215563.5
1746226517.57,0,0,30.0,0.0,1.0,2.0,24.20353515625,46.804678886874925,1005.9779922393534,60.72111819319285,216502.0
1746226519.53,0,0,30.0,0.0,1.0,2.0,24.21720703125,46.59949122533048,1005.9745693392944,60.749782934786154,217111.5
1746226521.6,0,0,27.5,0.0,1.0,1.0,24.2286328125,46.40623606083288,1005.9816875400724,60.69017244627767,217586.0
1746226523.55,0,0,34.0,0.0,1.0,1.0,24.23322265625,46.25123450063204,1005.9930671399567,60.594876000330764,217860.5
1746226525.57,0,0,31.5,0.0,1.0,1.0,24.2391796875,46.11147291473465,1005.9923764018632,60.60066042689719,218200.0
1746226527.55,0,0,31.0,0.0,1.0,1.0,24.24650390625,46.01677155305329,1005.9991617492146,60.5438381507368,219301.0
1746226529.6,0,0,31.0,0.0,1.0,1.0,24.252070312500003,45.92787692953392,1005.9926923079545,60.598014949082064,218749.5
1746226531.56,0,0,37.0,0.0,1.0,1.0,24.264765625,45.84882687412763,1005.9790696793752,60.7120954542503,217941.0
1746226533.58,0,0,45.5,0.0,1.0,1.0,24.27765625,45.84737934555616,1005.9759842923268,60.73793351734948,215901.5
1746226535.55,0,0,50.0,0.0,1.0,1.0,24.29044921875,45.94738131186394,1005.9778277573221,60.72249567517504,216503.5
1746226537.59,0,0,50.0,0.0,1.0,1.0,24.30216796875,46.017448704592525,1005.9956516662038,60.573232503871125,217383.5
1746226539.58,0,0,40.0,0.0,1.0,1.0,24.3153515625,46.02499806866696,1006.0007231449786,60.53076264928521,217450.0
1746226541.63,0,0,48.0,0.0,1.0,1.0,24.3294140625,45.952032227643215,1005.9945724666712,60.58226999295158,217928.5
1746226543.51,0,0,45.0,0.0,1.0,1.0,24.3294140625,45.952032227643215,1005.9945724666712,60.58226999295158,217928.5
1746226545.58,0,0,40.5,1.0,1.0,1.0,24.3438671875,45.86720688537714,1005.9882497734175,60.63521805310711,219439.5
1746226547.52,0,0,40.5,1.0,1.0,1.0,24.36115234375,45.78871987771286,1005.9919492436319,60.60423760518016,219163.5
1746226549.56,0,0,52.5,1.0,1.0,1.0,24.3848828125,45.78558068314657,1005.9992018535872,60.54350230696713,218616.0
1746226551.55,0,0,47.5,1.0,1.0,1.0,24.40861328125,45.821221753747054,1006.0175035650936,60.39024056183675,216033.0
1746226553.57,0,0,44.5,1.0,1.0,1.0,24.43224609375,45.8777489873856,1006.0322339025906,60.26688775850501,215897.0
1746226555.51,0,0,44.5,1.0,1.0,1.0,24.456171875000003,45.89552823870024,1006.0347199575256,60.246069467298064,216773.0
1746226557.56,0,0,59.0,1.0,1.0,1.0,24.47990234375,45.86254791800086,1006.0462160746345,60.149801440692265,216570.5
1746226559.53,0,0,48.5,1.0,1.0,1.0,24.5044140625,45.826680216773084,1006.0497162895704,60.120490946541025,216098.5
1746226561.58,0,0,53.0,1.0,1.0,1.0,24.5286328125,45.76990283386593,1006.0552555754947,60.074105637874766,215699.0
1746226563.54,0,0,54.5,1.0,1.0,1.0,24.551289062499997,45.739793845016365,1006.05637612702,60.064722305274906,214367.0
1746226565.55,0,0,54.5,1.0,1.0,1.0,24.576875,45.73389633431147,1006.0523832091394,60.09815846580608,213971.5
1746226567.53,0,0,47.5,1.0,1.0,1.0,24.60236328125,45.71009341622192,1006.0533193064069,60.09031969302918,214698.5
1746226569.58,0,0,50.0,1.0,2.0,2.0,24.627070312500003,45.692163546006014,1006.0452413417466,60.15796381496094,215029.5
1746226571.55,0,0,47.5,1.0,2.0,2.0,24.6532421875,45.647575575149304,1006.0363044201818,60.23280120526954,215364.5
1746226573.55,0,0,40.0,1.0,2.0,2.0,24.683124999999997,45.61536172466327,1006.0193555059288,60.374732358516184,216166.0
1746226575.55,0,0,40.0,0.5,1.5,1.5,24.7157421875,45.601360185285955,1006.0003492483186,60.53389375653222,215696.5
1746226577.54,0,0,51.0,0.5,1.5,1.5,24.7438671875,45.595766827912456,1005.9998962466968,60.53768732765397,217454.5
1746226579.56,0,0,43.5,0.0,1.0,1.0,24.76271484375,45.52350770197633,1006.0037311530536,60.50557294087264,220840.0
1746226581.55,0,0,41.5,0.0,1.0,1.0,24.75470703125,45.37066896182571,1006.0076767217174,60.47253201301538,225197.0
1746226583.54,0,0,41.5,0.0,1.0,1.0,24.744257812500003,45.232544687517034,1006.0133329123889,60.42516611075456,228301.0
1746226585.54,0,0,37.5,0.0,1.0,1.0,24.7243359375,45.22721250670373,1006.0263401608315,60.31624221451956,229731.0
1746226587.56,0,0,46.5,0.0,1.0,1.0,24.68693359375,45.279310483506265,1006.0463851584927,60.14838564383984,232962.0
1746226589.51,0,0,56.5,0.0,1.0,1.0,24.68693359375,45.279310483506265,1006.0463851584927,60.14838564383984,232962.0
1746226591.58,0,0,55.0,0.0,1.0,1.0,24.653046875,45.305045918806506,1006.0861385501448,59.81549924991903,235806.0
1746226593.53,0,0,55.0,0.0,1.0,1.0,24.6008984375,45.21560066594003,1006.1009420559951,59.69154042956419,237581.5
1746226595.56,0,0,56.5,0.0,1.0,1.0,24.51984375,45.0455461301743,1006.1122465598472,59.59688224954424,239211.5
1746226597.53,0,0,58.0,0.0,1.0,1.0,24.4579296875,44.97293324894564,1006.132991639236,59.42317499950759,239380.5
1746226599.6,0,0,60.5,0.0,1.0,1.0,24.415546875,44.92936581806143,1006.1443189367554,59.32832818971384,241035.0
1746226601.53,0,0,60.5,0.0,1.0,1.0,24.367109375,44.891040597332506,1006.1366089227383,59.39288635521997,240953.5
1746226603.57,0,0,54.0,0.0,1.0,1.0,24.30939453125,44.99111029929598,1006.1170083387958,59.55700950985516,241622.5
1746226605.54,0,0,57.5,0.0,1.0,1.0,24.22912109375,45.064811934385816,1006.0921652556491,59.76503371146799,241958.5
1746226607.57,0,0,55.0,0.0,1.0,1.0,24.1755078125,45.14465318741654,1006.0881684052539,59.79850199877798,242718.0
1746226609.54,0,0,68.5,0.0,1.0,1.0,24.140742187500003,44.980225145055485,1006.0659517242811,59.984538141777335,242811.0
1746226611.57,0,0,68.5,0.0,1.0,1.0,24.09708984375,45.02556133484228,1006.0291275630063,60.29290068759151,243653.0
1746226613.54,0,0,40.0,0.0,1.0,1.0,24.02345703125,45.04067267825262,1005.9800940664954,60.70351729033404,244509.5
1746226615.56,0,0,39.0,0.0,1.0,1.0,23.93634765625,45.098734935715754,1005.9500838136437,60.95483663297497,245807.0
