Time,PM1.0,PM2.5,PM10,Temp,Gas,Humidity,Pressure,Altitude
2025-02-21 15:44:48.606367,1,1,1,22.7434765625,210601,35.42575534750943,1009.1299947634659,34.35846607862308
2025-02-21 15:44:49.620995,1,1,1,22.69328125,211811,35.36957649906817,1009.1498155829004,34.19290020657776
2025-02-21 15:44:50.633633,0,0,0,22.68078125,211947,35.31702226979058,1009.1574067644989,34.12949078075904
2025-02-21 15:44:51.646123,0,0,0,22.7005078125,212354,35.29608072893659,1009.1536498595738,34.160872300830924
2025-02-21 15:44:52.658859,0,0,0,22.7466015625,211272,35.39179495893575,1009.1472584939974,34.21425975346215
2025-02-21 15:44:53.671381,0,0,0,22.79640625,212354,35.390845728548896,1009.1574189557738,34.129388946892604
2025-02-21 15:44:54.682647,0,0,0,22.849921875,212490,35.39596306612746,1009.1602821290197,34.105472853462814
2025-02-21 15:44:55.694371,0,1,1,22.8989453125,213584,35.36068213230285,1009.1656798427191,34.06038588658456
2025-02-21 15:44:56.706106,0,1,1,22.9446484375,214135,35.222370370579576,1009.1568752666838,34.133930389457035
2025-02-21 15:44:57.717938,0,1,1,22.9938671875,213997,35.10730201812931,1009.1625864672534,34.086224750224396
2025-02-21 15:44:58.730100,0,1,1,23.0391796875,214273,35.00902556823746,1009.1530936784366,34.16551810371076
2025-02-21 15:44:59.741772,0,1,1,23.0899609375,214135,34.69509737959069,1009.1512284194359,34.18109870052791
2025-02-21 15:45:00.752790,0,1,1,23.1253125,214135,34.56202004429271,1009.1519681467023,34.17491972083268
2025-02-21 15:45:01.764251,0,1,1,23.1321484375,214968,34.44908019362802,1009.1397845840307,34.27669011032504
2025-02-21 15:45:02.775921,0,1,1,23.1065625,215947,34.37290336620689,1009.1352774745682,34.31433865117149
2025-02-21 15:45:03.787312,1,2,2,23.051875,217077,34.27137533199424,1009.1304745962744,34.3544579419242
2025-02-21 15:45:04.798445,1,2,2,22.9841015625,217933,34.202712415817146,1009.1322702690948,34.33945835157636
2025-02-21 15:45:05.809610,1,2,2,22.9212109375,217647,34.179864039783006,1009.1304611919384,34.354569910929186
2025-02-21 15:45:06.820662,1,2,2,22.8565625,216369,34.20217644388722,1009.1290385218157,34.36645375557076
2025-02-21 15:45:07.831665,1,3,3,22.788203125,216652,34.258140497498005,1009.131476920795,34.346085335391386
2025-02-21 15:45:08.842852,1,3,3,22.7173046875,215107,34.3195478751783,1009.1295548244681,34.362140975927694
2025-02-21 15:45:09.855293,1,3,3,22.646015625,216511,34.43764355117202,1009.1218338728328,34.42663582039005
2025-02-21 15:45:10.867450,3,4,4,22.57609375,216935,34.516210572928316,1009.1096171377404,34.52868577086997
2025-02-21 15:45:11.880193,3,4,4,22.506953125,216228,34.583524457777855,1009.1140410320814,34.49173157595205
2025-02-21 15:45:12.892972,3,4,4,22.4391796875,218219,34.64530674524337,1009.1173747179315,34.463884325589376
2025-02-21 15:45:13.905604,2,3,3,22.36515625,219373,34.71219822459544,1009.1185141586939,34.45436626160156
2025-02-21 15:45:14.919106,2,5,5,22.2899609375,217790,34.76195284704831,1009.1125188966763,34.50444644177724
2025-02-21 15:45:15.932587,4,7,7,22.222578125,220393,34.795402428786566,1009.1130500173474,34.50000982547261
2025-02-21 15:45:16.943917,4,8,8,22.156953125,219084,34.863119562436395,1009.1063557742106,34.55592906058487
2025-02-21 15:45:17.955408,4,9,9,22.09484375,218076,34.90844477688673,1009.1124621104756,34.504920794702926
2025-02-21 15:45:18.966924,5,12,12,22.032734375,221128,34.96515017205141,1009.1066397786938,34.55355667075831
2025-02-21 15:45:19.978614,5,12,12,21.9716015625,219229,35.06747323489232,1009.1075754866315,34.5457403754642
2025-02-21 15:45:20.990454,5,12,12,21.91359375,219519,35.13598777263512,1009.1138393358357,34.49341640591571
2025-02-21 15:45:22.002179,5,12,12,21.8540234375,220687,35.23284911499042,1009.1072083780768,34.54880696077033
2025-02-21 15:45:23.013678,3,11,11,21.7981640625,220834,35.32441025497358,1009.1035090050049,34.57970915978364
2025-02-21 15:45:24.025001,3,11,11,21.74484375,220687,35.40485208425745,1009.0990377460425,34.61705932278342
2025-02-21 15:45:25.036639,3,11,11,21.6891796875,221128,35.4965100663801,1009.1007483775709,34.60276973729612
2025-02-21 15:45:26.047651,2,10,10,21.631953125,222313,35.576648553650884,1009.1082737669071,34.53990740020316
2025-02-21 15:45:27.058950,2,10,10,21.5712109375,223060,35.6736102116746,1009.1029669160462,34.584237432293385
2025-02-21 15:45:28.069984,2,10,10,21.51125,223060,35.74784456816114,1009.1057818472466,34.56072327701163
2025-02-21 15:45:29.080967,1,8,8,21.454609375,223210,35.99965894716249,1009.0989624361715,34.6176884165382
2025-02-21 15:45:30.092023,1,8,8,21.41515625,222761,36.02448239345633,1009.113043702093,34.50006257874788
2025-02-21 15:45:31.103266,1,8,8,21.382734375,223060,36.21601028979063,1009.1340502751032,34.32458965036784
2025-02-21 15:45:32.115749,1,8,8,21.3614453125,223964,36.1280661300514,1009.1231122754012,34.415957008787174
2025-02-21 15:45:33.127361,1,8,8,21.3258984375,223060,36.038812784574084,1009.1098668363089,34.526599955903556
2025-02-21 15:45:34.138376,2,9,9,21.2846875,224115,36.086358597860865,1009.1090168659273,34.53370004214463
2025-02-21 15:45:35.150377,1,6,6,21.239765625,223813,36.13928241262428,1009.1018077969302,34.59391999588282
2025-02-21 15:45:36.161366,1,6,6,21.2161328125,223813,36.25726231805558,1009.1038414461369,34.576932155221186
2025-02-21 15:45:37.172760,1,6,6,21.2028515625,224267,36.23307380741876,1009.1031996058488,34.582293686809
2025-02-21 15:45:38.184323,1,6,6,21.20578125,224418,36.347945666775935,1009.1031163453431,34.58298919310264
2025-02-21 15:45:39.195857,1,6,6,21.2028515625,223964,36.36485917771851,1009.1031996058488,34.582293686809
2025-02-21 15:45:40.207405,1,6,6,21.1903515625,224115,36.426720549009175,1009.0987964691496,34.61907480620477
2025-02-21 15:45:41.219335,1,5,5,21.171796875,224722,36.28736897433048,1009.0942243137974,34.65726794190913
2025-02-21 15:45:42.231139,1,5,5,21.1426953125,224267,36.30748575129901,1009.0851905795005,34.73273093402501
2025-02-21 15:45:43.242157,1,5,5,21.1118359375,224418,36.38474638305673,1009.0884364177296,34.70561687184206
2025-02-21 15:45:44.253895,0,4,4,21.0841015625,225639,36.399270267530255,1009.0851344038106,34.733200197450685
2025-02-21 15:45:45.265665,0,4,4,21.0540234375,226255,36.4709079733599,1009.0812148003956,34.76594264286704
2025-02-21 15:45:46.276784,0,4,4,21.02453125,224875,36.548367701979544,1009.0816922913982,34.76195391160364
2025-02-21 15:45:47.288108,0,3,3,20.9958203125,224875,36.585759199897254,1009.0818046224548,34.76101555195443
2025-02-21 15:45:48.299222,0,3,3,20.96671875,225639,36.61737954612154,1009.0761484651584,34.80826447634361
2025-02-21 15:45:49.310791,0,3,3,20.9346875,225486,36.61428063430214,1009.0790618975687,34.7839269814816
2025-02-21 15:45:50.321823,0,3,3,20.89015625,225180,36.678855444296495,1009.075854614131,34.810719177899706
2025-02-21 15:45:51.332803,0,3,3,20.8485546875,226409,36.7265048363803,1009.0691635146603,34.866613821046776
2025-02-21 15:45:52.343891,0,3,3,20.8079296875,226255,36.79723792379518,1009.0743273375323,34.82347738064435
2025-02-21 15:45:53.356335,0,2,2,20.7721875,226718,36.84548225703152,1009.0759574210256,34.809860374493695
2025-02-21 15:45:54.369074,0,2,2,20.7360546875,224418,36.87645610519912,1009.0820069319666,34.75932555574797
2025-02-21 15:45:55.381755,0,2,2,20.701875,226718,36.97086892674209,1009.0863008412678,34.723456370639745
2025-02-21 15:45:56.394482,0,1,1,20.6669140625,225639,37.05374750238024,1009.0892511199069,34.69881128020194
2025-02-21 15:45:57.407165,0,1,1,20.63078125,226255,37.0905046643166,1009.0884907923526,34.705162654823425
2025-02-21 15:45:58.419882,0,1,1,20.5925,227496,37.17886814416908,1009.0840450189934,34.74230037383039
2025-02-21 15:45:59.432548,0,1,1,20.5481640625,227496,37.180297292942846,1009.0777106845942,34.795214395630715
2025-02-21 15:46:00.444045,0,1,1,20.501484375,227496,37.239079475617395,1009.0758412113431,34.810831138877525
2025-02-21 15:46:01.455815,1,2,2,20.46046875,227652,37.32147720636436,1009.0768753198649,34.802192655991675
2025-02-21 15:46:02.467038,1,2,2,20.42140625,227184,37.39257288752118,1009.0693668548716,34.86491519764636
2025-02-21 15:46:03.478992,1,2,2,20.3860546875,226873,37.452525547216936,1009.0699068352208,34.860404417529075
2025-02-21 15:46:04.490582,1,2,2,20.35109375,227340,37.460630348627156,1009.0829898722903,34.75111454969792
2025-02-21 15:46:05.502443,1,2,2,20.3169140625,228121,37.543790810731466,1009.0889196637623,34.70158008921116
2025-02-21 15:46:06.513979,1,2,2,20.2848828125,225639,37.62142822533335,1009.0883432310501,34.70639530442284
2025-02-21 15:46:07.524806,1,2,2,20.2536328125,226718,37.704949536560704,1009.0874040460724,34.71424076572627
2025-02-21 15:46:08.536300,1,2,2,20.2258984375,227496,37.7830785719156,1009.0924843409675,34.67180270321464
2025-02-21 15:46:09.547599,1,2,2,20.196796875,227652,37.81487441952828,1009.0935214761058,34.66313905303129
2025-02-21 15:46:10.558610,1,2,2,20.16984375,227808,37.96829564787344,1009.0931463788195,34.66627240633034
2025-02-21 15:46:11.569789,0,2,2,20.144453125,227496,38.05255819806044,1009.0954455355009,34.64706654992698
2025-02-21 15:46:12.580804,0,2,2,20.1180859375,227965,38.107819106977495,1009.0994611084988,34.613522805986165
2025-02-21 15:46:13.592152,0,2,2,20.092890625,229542,38.203749692582775,1009.1020886961855,34.59157353655409
2025-02-21 15:46:14.606918,0,2,2,20.0700390625,227808,38.16094382741137,1009.0985517997456,34.62111862903974
2025-02-21 15:46:15.619956,1,3,3,20.0446484375,227496,38.204748456991105,1009.104231663418,34.57367252591933
2025-02-21 15:46:16.632256,1,3,3,20.0176953125,225486,38.29475705073036,1009.100445592958,34.605299016159584
2025-02-21 15:46:17.644883,1,3,3,19.9925,225793,38.33861167402205,1009.0979731054907,34.62595269862802
2025-02-21 15:46:18.657324,1,3,3,19.9637890625,227340,38.37632842866082,1009.0928647142829,34.668625275230724
2025-02-21 15:46:19.670090,1,3,3,19.938984375,227652,38.41444117118467,1009.0944481772397,34.65539791320185
2025-02-21 15:46:20.682855,1,3,3,19.919453125,225793,38.476287296967584,1009.0948917586614,34.65169248564476
2025-02-21 15:46:21.695361,1,3,3,19.898359375,226100,38.51478988192635,1009.0926554794793,34.67037310676113
2025-02-21 15:46:22.706436,1,3,3,19.8731640625,225180,38.52967998029969,1009.0884745755178,34.70529812173746
2025-02-21 15:46:23.718039,2,4,4,19.8469921875,225333,38.59089999381194,1009.0843130144291,34.740061673145526
2025-02-21 15:46:24.729702,2,4,4,19.8184765625,226564,38.66351837190317,1009.0795226102313,34.780078401765124
2025-02-21 15:46:25.740929,2,4,4,19.7872265625,225793,38.93352581215751,1009.083606556642,34.74596307145126
2025-02-21 15:46:26.752794,2,4,4,19.75109375,223361,38.831049804122216,1009.0894883768092,34.696829362205136
2025-02-21 15:46:27.764175,2,4,4,19.716328125,224115,38.8798770777569,1009.0875351295238,34.71314576260924
2025-02-21 15:46:28.775821,2,4,4,19.68234375,223361,38.946241422959325,1009.0784395013875,34.789126192514466
2025-02-21 15:46:29.787491,1,3,3,19.6454296875,222611,39.0065154187912,1009.0761835312077,34.807971550109954
