Time,PM1.0,PM2.5,PM10,Temp,Gas,Humidity,Pressure,Altitude
2025-02-21 15:32:17.538735,1,2,2,24.191328125,190417,36.04151258922647,1010.0191458659165,26.933860704762704
2025-02-21 15:32:18.551413,1,2,2,24.1923046875,188792,36.04735536167396,1010.0242278854007,26.891439948458704
2025-02-21 15:32:19.564203,1,2,2,24.1938671875,190746,36.04176180148755,1010.0268961113732,26.86916773709573
2025-02-21 15:32:20.576920,0,1,1,24.1946484375,189873,36.036091746843454,1010.0231086290624,26.900782617271997
2025-02-21 15:32:21.589924,0,1,1,24.196015625,188685,36.04771964833596,1010.0203217119802,26.924045638614142
2025-02-21 15:32:22.602658,0,1,1,24.1971875,189547,36.04208770427407,1010.029151687309,26.850340034581727
2025-02-21 15:32:23.615243,0,1,1,24.197578125,189439,36.059367663139476,1010.0229899174192,26.90177352890228
2025-02-21 15:32:24.627064,0,1,1,24.1985546875,189439,36.053716123166325,1010.0144142957323,26.973356337526045
2025-02-21 15:32:25.639754,0,1,1,24.2001171875,189331,36.04812229715438,1010.0136680543269,26.979585420067085
2025-02-21 15:32:26.652449,0,1,1,24.2001171875,190308,36.036628468156636,1010.0170824790204,26.951084307239263
2025-02-21 15:32:27.665185,0,1,1,24.20109375,189547,36.048218168426494,1010.011921235053,26.9941666162246
2025-02-21 15:32:28.677932,0,1,1,24.202265625,189223,36.0425861653776,1010.0088007089897,27.02021458357434
2025-02-21 15:32:29.696496,0,1,1,24.20421875,190090,36.03703102897099,1010.0155503534169,26.96387335830091
2025-02-21 15:32:30.708555,0,1,1,24.204609375,191075,36.03706936898259,1010.0145101715232,26.97255603616582
2025-02-21 15:32:31.721263,0,1,1,24.2063671875,190417,36.03724190094252,1010.020926316391,26.918998865708037
2025-02-21 15:32:32.733930,0,0,0,24.20734375,190746,36.048831767389835,1010.0277156225898,26.86232712400462
2025-02-21 15:32:33.746811,0,0,0,24.209296875,190199,36.037529461146065,1010.0276363871454,26.86298851685147
2025-02-21 15:32:34.759515,0,1,1,24.210859375,191738,36.03193610166389,1010.0285973309709,26.854967344592616
2025-02-21 15:32:35.772237,0,1,1,24.2114453125,192517,36.01475469441794,1010.0295978994039,26.846615425114308
2025-02-21 15:32:36.785081,0,1,1,24.2118359375,191960,36.00330147657589,1010.0319721893217,26.826796839279176
2025-02-21 15:32:37.797785,0,1,1,24.21203125,192628,35.98608493220903,1010.0323057128018,26.824012867323898
2025-02-21 15:32:38.810391,0,1,1,24.21203125,191075,35.98608493220903,1010.025476734842,26.88101554856886
2025-02-21 15:32:39.822777,0,1,1,24.2118359375,190856,35.974576399458186,1010.0166069963055,26.955053283494443
2025-02-21 15:32:40.835342,0,1,1,24.2126171875,192740,35.96316443462041,1010.0111120909464,27.000920778603305
2025-02-21 15:32:41.848428,0,1,1,24.213984375,191960,35.96904258953192,1010.0151539569495,26.967182185308765
2025-02-21 15:32:42.861166,0,1,1,24.214375,191517,35.95759271875072,1010.0209427416402,26.918861760387152
