Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1746227302.31,0,0,39.0,0.0,1.0,1.0,23.77130859375,45.54896488969297,1006.6736742615747,54.89684176471427,235488.0
1746227304.34,0,0,56.5,0.0,1.0,1.0,23.74220703125,45.739070118130215,1006.6841645170692,54.80904201156204,236207.5
1746227306.29,0,0,56.5,0.0,1.0,1.0,23.70353515625,45.82983945566063,1006.7085610719271,54.604853870728846,241373.0
1746227308.36,0,0,32.0,0.0,1.0,1.0,23.6567578125,45.8302564415406,1006.6993078626965,54.68229854534698,238315.0
1746227310.35,0,0,38.0,0.0,1.0,1.0,23.60236328125,45.8118923371206,1006.6895207893824,54.76421200016988,242557.5
1746227312.34,0,0,42.0,0.0,1.0,1.0,23.545625,45.83199422175783,1006.6883766680633,54.77378786135141,243315.5
1746227314.29,0,0,42.0,0.0,1.0,1.0,23.50001953125,45.835535256672756,1006.6836815077602,54.81308449170233,245201.5
1746227316.34,0,0,41.0,0.0,0.0,0.0,23.4544140625,45.83609817987263,1006.6772799421682,54.86666336768209,245635.5
1746227318.33,0,0,42.0,0.0,0.0,0.0,23.41759765625,45.882402261188126,1006.6793834434909,54.849057753101796,245286.0
1746227320.36,0,0,36.0,0.0,0.5,0.5,23.382929687500003,45.94089416939402,1006.6801292568659,54.84281554990682,243827.5
1746227322.31,0,0,40.0,0.0,0.5,0.5,23.355097656250003,46.02705451264226,1006.6741017597873,54.893263759308994,243909.0
1746227324.33,0,0,40.0,0.0,1.0,1.0,23.32609375,46.13101722602045,1006.6685764906538,54.93950867307152,243239.0
1746227326.31,0,0,43.0,0.0,1.0,1.0,23.29611328125,46.25582167474431,1006.679168829654,54.850854002303485,246331.0
1746227328.35,0,0,44.0,0.0,0.0,0.0,23.267890625,46.3749378173527,1006.6860287281213,54.793439160410756,247822.5
1746227330.29,0,0,50.0,0.0,0.0,0.0,23.267890625,46.3749378173527,1006.6860287281213,54.793439160410756,247822.5
1746227332.34,0,0,45.0,0.0,0.0,0.0,23.24611328125,46.47097822460579,1006.6854408169092,54.798359765569984,249778.0
1746227334.33,0,0,45.0,0.0,0.0,0.0,23.2212109375,46.52182701028168,1006.681953881653,54.8275440913493,251221.5
1746227336.34,0,0,46.5,0.0,0.0,0.0,23.19796875,46.57587878812155,1006.6745680016804,54.88936148435388,252775.0
1746227338.32,0,0,36.5,0.0,0.0,0.0,23.18244140625,46.59795523520334,1006.6704347154339,54.923955803322656,254160.0
1746227340.35,0,0,44.5,0.0,0.0,0.0,23.1628125,46.58364204453865,1006.6744293529462,54.89052187243977,255465.5
1746227342.29,0,0,44.5,0.0,0.0,0.0,23.13615234375,46.57447358673414,1006.6780535306273,54.86018871946666,255842.5
1746227344.35,0,0,49.5,0.0,0.5,0.5,23.1034375,46.558601853477995,1006.6762188040705,54.87554473340892,257738.5
1746227346.32,0,0,40.5,0.0,0.5,0.5,23.070234375,46.548656191418125,1006.6896474130906,54.763152231545945,259275.5
1746227348.36,0,0,43.5,0.0,1.0,1.0,23.03888671875,46.550895710977,1006.6986671810886,54.68766073160606,259178.5
1746227350.31,0,0,47.0,0.0,1.0,1.0,23.00421875,46.60358307682256,1006.6976564824045,54.696119842841426,258504.0
1746227352.32,0,0,47.0,0.0,1.0,1.0,22.9675,46.64107688257505,1006.6973089188733,54.699028769221854,258890.5
1746227354.32,0,0,41.0,0.0,1.0,1.0,22.935566406249997,46.703089179310965,1006.6985065537599,54.68900511552306,259276.5
1746227356.39,0,0,41.5,0.0,1.0,1.0,22.9087109375,46.78967793287242,1006.7017614009997,54.66176360471984,258793.5
1746227358.31,0,0,35.0,0.0,1.0,1.0,22.88927734375,46.91913435851727,1006.7094621917329,54.59731198672597,258415.0
1746227360.31,0,0,36.0,0.0,1.0,1.0,22.8680859375,47.08744883007289,1006.7064656409989,54.6223915679829,258025.0
1746227362.32,0,0,36.0,0.0,1.0,1.0,22.846210937499997,47.16580452393416,1006.7048203617596,54.63616164360802,261223.5
1746227364.31,0,0,46.0,0.0,1.0,1.0,22.81974609375,47.18962162465371,1006.7002642531086,54.67429400526039,262603.0
1746227366.37,0,0,40.0,0.0,1.0,1.0,22.79025390625,47.189072342103266,1006.6980623884668,54.69272257460942,264199.0
1746227368.31,0,0,33.0,0.0,1.0,1.0,22.756953125,47.15806500301575,1006.7019396807132,54.660271506209426,266428.5
1746227370.33,0,0,33.0,0.0,1.0,1.0,22.7227734375,47.135958874722824,1006.7017365787211,54.66197138309444,267965.0
1746227372.31,0,0,35.5,0.0,1.0,1.0,22.680781250000003,47.12191623325391,1006.6946972301181,54.72088739550743,268586.0
1746227374.34,0,0,49.5,0.0,1.0,1.0,22.6425,47.13531166785354,1006.688183427194,54.775405173747316,267553.5
1746227376.33,0,0,45.0,0.0,1.0,1.0,22.600117187499997,47.160212436956876,1006.6940135378089,54.72660961693575,268898.0
1746227378.32,0,0,50.0,0.0,1.0,1.0,22.600117187499997,47.160212436956876,1006.6940135378089,54.72660961693575,268898.0
1746227380.3,0,0,50.0,0.0,1.0,1.0,22.554316406250003,47.214700325363616,1006.6930307278856,54.734835289116596,269940.5
1746227382.34,0,0,43.5,0.0,1.0,1.0,22.5040234375,47.253659022134784,1006.6892949193367,54.76610242531255,270150.0
1746227384.31,0,0,49.0,0.0,1.0,1.0,22.46115234375,47.37456168898932,1006.690009440643,54.76012227737262,271204.0
1746227386.34,0,0,48.5,0.0,1.0,1.0,22.43244140625,47.50625481899715,1006.6831913376648,54.8171870442834,269731.5
1746227388.34,0,0,36.5,0.0,1.0,1.0,22.396015624999997,47.694246137234956,1006.6756353310765,54.88042826880839,269418.5
1746227390.32,0,0,36.5,0.0,0.0,0.0,22.37208984375,47.947172329783754,1006.6686770431381,54.93866703385737,267758.5
1746227392.32,0,0,43.5,0.0,0.0,0.0,22.35421875,48.20117653895814,1006.6722703317871,54.90859223033764,267964.5
1746227394.34,0,0,41.5,0.0,0.5,0.5,22.33478515625,48.413066647667655,1006.67144376597,54.91551036309877,265319.5
1746227396.31,0,0,42.0,0.0,0.5,0.5,22.31056640625,48.53696430868627,1006.6834575180227,54.814959210559635,270993.0
1746227398.33,0,0,42.0,0.0,1.0,1.0,22.27248046875,48.55345041521788,1006.6840037643142,54.810387324968566,272287.5
1746227400.31,0,0,46.0,0.0,1.0,1.0,22.24552734375,48.52899765883001,1006.6793812723239,54.849075942976214,273766.0
1746227402.36,0,0,53.0,0.0,1.0,2.0,22.231464843749997,48.51519184569169,1006.68028359329,54.84152381815535,272586.0
1746227404.31,0,0,38.0,0.0,1.0,2.0,22.2175,48.516503569863644,1006.6779663210289,54.86091858484508,272053.0
1746227406.33,0,0,44.0,0.5,1.0,2.0,22.19826171875,48.538317695924164,1006.6800099729179,54.84381391568293,271229.5
1746227408.29,0,0,44.0,0.5,1.0,2.0,22.18966796875,48.56445839092258,1006.6777357267106,54.86284858210516,273124.0
1746227410.34,0,0,45.5,1.0,1.0,2.0,22.18205078125,48.578634577305415,1006.6737750446621,54.895998263883094,271102.0
1746227412.33,0,0,35.5,1.0,1.0,2.0,22.176875000000003,48.61426623535373,1006.6664460945062,54.957339489976384,272055.5
1746227414.35,0,0,39.0,1.0,1.0,2.0,22.173359374999997,48.6501085262994,1006.6637056877366,54.98027601866862,273013.0
1746227416.33,0,0,35.0,1.0,1.0,2.0,22.16955078125,48.676850809806126,1006.6485944551054,55.106754284788124,272906.0
1746227418.32,0,0,35.0,1.0,1.0,2.0,22.164375,48.70342937962817,1006.6505840800794,55.0901013384224,272913.0
1746227420.31,0,0,47.5,1.0,1.0,2.0,22.158125,48.757101908379205,1006.6515479368845,55.082034036021255,274523.5
1746227422.35,0,0,44.5,1.0,1.0,2.0,22.15099609375,48.83791551432108,1006.6569091796788,55.03716134583588,273336.0
1746227424.31,0,0,47.0,1.0,1.0,2.0,22.14708984375,48.9161309584338,1006.654334664138,55.05870956787385,273456.0
1746227426.3,0,0,47.0,1.0,1.0,2.0,22.14708984375,48.9161309584338,1006.654334664138,55.05870956787385,273456.0
1746227428.33,0,0,44.0,1.0,1.0,2.0,22.1512890625,48.95298088569176,1006.6557257112381,55.047066742015105,275611.0
1746227430.34,0,0,50.5,1.0,1.0,2.0,22.15734375,48.962811535967,1006.6425617537884,55.157247274716475,273666.5
1746227432.31,0,0,42.0,1.0,1.0,2.0,22.15119140625,49.007485917588966,1006.6318360145162,55.247021034695706,271311.0
1746227434.34,0,0,41.0,1.0,1.0,2.0,22.15158203125,49.11358248433617,1006.6409882562441,55.170417321867816,269426.0
1746227436.29,0,0,41.0,1.0,1.0,2.0,22.15578125,49.2232465950119,1006.6466147907013,55.12332375587491,269423.5
1746227438.36,0,0,43.0,1.0,1.0,2.0,22.1630078125,49.32121553114544,1006.6465063078788,55.12423173770894,271100.5
1746227440.31,0,0,58.0,1.0,1.0,2.0,22.128828125,49.38071152767081,1006.6496043621328,55.098301492431254,265456.0
1746227442.32,0,0,58.0,1.0,1.0,2.0,22.137812500000003,49.40307350175904,1006.654255570835,55.05937157528322,271098.0
1746227444.31,0,0,35.0,1.0,1.0,2.0,22.14728515625,49.36782285029025,1006.6521338168216,55.07713029043522,271415.0
1746227446.34,0,0,37.5,1.0,1.0,2.0,22.147578125,49.30716692018535,1006.6526445762345,55.07285530506833,274747.0
1746227448.32,0,0,37.5,1.0,1.0,2.0,22.152851562499997,49.262312337614986,1006.6533670111862,55.06680864698399,278702.0
1746227450.34,0,0,42.5,1.0,1.0,2.0,22.16115234375,49.211779379728014,1006.6508957912064,55.087492361656786,275174.5
1746227452.3,0,0,42.5,1.0,1.0,2.0,22.16662109375,49.16090810741413,1006.6477226999987,55.114050688846284,278034.5
1746227454.34,0,0,43.5,1.0,1.0,2.0,22.17013671875,49.115872400917496,1006.6470744961946,55.119476110153684,278702.5
1746227456.32,0,0,46.0,1.0,1.0,2.0,22.170625,49.09168610129429,1006.6547029277342,55.055627333323905,277486.0
1746227458.37,0,0,37.5,1.0,1.0,2.0,22.17267578125,49.05557646069609,1006.661666787361,54.99734114489364,280389.0
1746227460.29,0,0,46.5,1.0,1.0,2.0,22.17267578125,49.05557646069609,1006.661666787361,54.99734114489364,280389.0
1746227462.37,0,0,46.5,1.0,2.0,2.0,22.176289062499997,49.046932050030755,1006.6645774383942,54.97297968351312,279265.0
1746227464.32,0,0,37.5,1.0,2.0,2.0,22.17345703125,49.01325848027302,1006.6706531480415,54.922127611742894,279823.0
1746227466.34,0,0,44.5,1.0,2.0,2.5,22.16837890625,48.97325634105121,1006.670271542175,54.92532151746114,281180.5
1746227468.32,0,0,44.5,1.0,2.0,2.5,22.163593749999997,48.92421742240112,1006.6720948585273,54.91006088747855,282781.0
